All Black;KrügerlBud/Zwickl;3;KrügerlHell;;Orangensafz;;G´spritzte 1/2;;G´spritzte 1/3;;Anti 1/2;;Anti 1/3;;Soda;;Würstel;;Toast;;Kaffee, Manner;;Schweinsbraten;;Taranteln;;Diverses;;Kommentar;;
All Black;KrügerlBud/Zwickl;3;KrügerlHell;;Orangensafz;;G´spritzte 1/2;;G´spritzte 1/3;;Anti 1/2;;Anti 1/3;;Soda;;Würstel;;Toast;;Kaffee, Manner;;Schweinsbraten;;Taranteln;;Diverses;;Kommentar;;
All Black;KrügerlBud/Zwickl;3;KrügerlHell;;Orangensafz;;G´spritzte 1/2;;G´spritzte 1/3;;Anti 1/2;;Anti 1/3;;Soda;;Würstel;;Toast;;Kaffee, Manner;;Schweinsbraten;;Taranteln;;Diverses;;Kommentar;;
Alfenus;KrügerlBud/Zwickl;1;KrügerlHell;;Orangensafz;;G´spritzte 1/2;;G´spritzte 1/3;;Anti 1/2;;Anti 1/3;;Soda;;Würstel;;Toast;;Kaffee, Manner;;Schweinsbraten;;Taranteln;;Diverses;;Kommentar;;
Alfenus;KrügerlBud/Zwickl;;KrügerlHell;;Orangensafz;;G´spritzte 1/2;;G´spritzte 1/3;;Anti 1/2;;Anti 1/3;;Soda;;Würstel;;Toast;;Kaffee, Manner;;Schweinsbraten;;Taranteln;;Diverses;;Kommentar;;
All Black;KrügerlBud/Zwickl;;KrügerlHell;3;Orangensafz;;G´spritzte 1/2;;G´spritzte 1/3;;Anti 1/2;;Anti 1/3;;Soda;;Würstel;;Toast;;Kaffee, Manner;;Schweinsbraten;;Taranteln;;Diverses;;Kommentar;;
All Black;KrügerlBud/Zwickl;6;KrügerlHell;5;Orangensafz;;G´spritzte 1/2;;G´spritzte 1/3;;Anti 1/2;;Anti 1/3;;Soda;5;Würstel;;Toast;;Kaffee, Manner;;Schweinsbraten;;Taranteln;5;Diverses;0,09;Kommentar;lksjdflk;
